date,ticker,daily_rating,close,close_5d,rate_of_return_5d,ai_status
2022-01-31,AMZN,1.0,149.57350158691406,157.9355010986328,0.055905621136105886,0
2022-01-31,META,1.0,311.08697509765625,223.34983825683594,-0.28203410577790317,0
2022-02-01,META,1.0,316.787109375,218.6526336669922,-0.30978052074663215,0
2022-02-02,GOOGL,1.0,146.89013671875,140.5301971435547,-0.04329725410612603,0
2022-02-03,META,1.0,236.1106719970703,226.48789978027344,-0.040755346361117786,0
2022-02-04,AMZN,1.0,157.63949584960938,153.2935028076172,-0.02756918891784794,0
2022-02-04,META,1.0,235.44534301757812,218.0270233154297,-0.07398031100937087,0
2022-02-04,MSFT,1.0,296.0223388671875,285.47564697265625,-0.03562802704313169,0
2022-02-07,MSFT,1.0,291.194091796875,285.4370422363281,-0.019770488903197787,0
2022-02-08,MSFT,1.0,294.6871337890625,290.7296447753906,-0.013429459789393628,0
2022-02-08,NVDA,1.0,25.059457778930664,26.443777084350586,0.05524139100024029,0
2022-02-09,AAPL,1.0,172.87802124023438,169.2200164794922,-0.021159455288182406,0
2022-02-09,AMZN,1.0,161.1894989013672,158.10049438476562,-0.019163807429488585,0
2022-02-09,META,1.0,230.39064025878906,215.0378875732422,-0.06663791839938338,0
2022-02-09,TSLA,1.0,310.6666564941406,307.7966613769531,-0.009238182010181804,0
2022-02-10,AMZN,1.0,159.0034942626953,154.65249633789062,-0.027364165454227374,0
2022-02-14,TSLA,1.0,291.9200134277344,273.84332275390625,-0.06192343738810858,0
2022-02-15,AAPL,1.0,169.4553680419922,156.9808349609375,-0.07361544945547793,0
2022-02-15,NVDA,1.0,26.443777084350586,22.343717575073242,-0.15504818000087275,0
2022-02-16,META,1.0,215.0378875732422,206.15992736816406,-0.04128556276881338,0
2022-02-17,AAPL,1.0,165.620849609375,161.6686248779297,-0.023863086928770327,0
2022-02-17,NVDA,1.0,24.459617614746094,24.110294342041016,-0.01428163261614032,0
2022-02-18,AMZN,1.0,152.60150146484375,153.56300354003906,0.006300737974172704,0
2022-02-18,INTC,-1.0,42.091304779052734,44.57715606689453,0.059058546673490434,0
2022-02-18,TSLA,1.0,285.6600036621094,290.1433410644531,0.015694662692950286,0
2022-02-22,INTC,1.0,41.76420974731445,43.754764556884766,0.04766173768434132,0
2022-02-24,INTC,1.0,43.661312103271484,44.79209518432617,0.025898971574195073,0
2022-02-28,AAPL,1.0,161.93338012695312,156.22573852539062,-0.035246850260815914,0
2022-02-28,MSFT,1.0,289.7018737792969,270.4266052246094,-0.06653484253737325,0
2022-03-02,META,1.0,206.6663818359375,197.123046875,-0.04617749087277047,0
2022-03-03,INTC,-1.0,44.79209518432617,43.60523986816406,-0.026496981471351634,0
2022-03-04,TSLA,1.0,279.42999267578125,265.1166687011719,-0.05122329152123955,0
2022-03-07,AAPL,1.0,156.22573852539062,147.71324157714844,-0.05448844107629993,0
2022-03-07,TSLA,1.0,268.1933288574219,255.4566650390625,-0.04749060639435404,0
2022-03-09,AAPL,1.0,159.80528259277344,156.5101318359375,-0.02061978617586042,0
2022-03-09,TSLA,1.0,286.3233337402344,280.07666015625,-0.02181685125827587,0
2022-03-10,AAPL,1.0,155.46078491210938,157.52024841308594,0.013247479112760764,0
2022-03-10,AMZN,1.0,146.8175048828125,157.23899841308594,0.0709826361549443,0
2022-03-10,META,1.0,193.85586547851562,206.3982391357422,0.06469947982366615,0
2022-03-11,AMZN,1.0,145.52450561523438,161.25050354003906,0.10806425940648168,0
2022-03-14,AAPL,1.0,147.71324157714844,162.1884002685547,0.09799499717732543,0
2022-03-16,MSFT,1.0,285.4358215332031,290.3805847167969,0.01732355510612936,0
2022-03-16,NVDA,1.0,24.452804565429688,25.58880043029785,0.04645666969727414,0
2022-03-18,AAPL,1.0,160.81541442871094,171.34812927246094,0.06549567951036886,0
2022-03-18,GOOGL,1.0,135.1046905517578,140.61056518554688,0.04075265345195246,0
2022-03-22,TSLA,1.0,331.32666015625,366.5233459472656,0.10622956140751624,0
2022-03-23,AAPL,1.0,166.92518615722656,174.3392791748047,0.04441566421615251,0
2022-03-23,NVDA,1.0,25.58880043029785,27.641170501708984,0.08020579460149564,0
2022-03-24,AMZN,1.0,163.64950561523438,162.99749755859375,-0.003984173702141197,0
2022-03-25,AMZN,1.0,164.77349853515625,163.55999755859375,-0.007364661109647958,0
2022-03-25,META,1.0,220.28128051757812,223.29025268554688,0.013659681662004132,0
2022-03-25,TSLA,1.0,336.8800048828125,361.5299987792969,0.0731714365328959,0
2022-03-28,AAPL,1.0,172.2111358642578,174.99635314941406,0.01617327050993755,0
2022-03-29,NVDA,1.0,28.6054744720459,25.885276794433594,-0.09509360455707738,0
2022-03-29,TSLA,1.0,366.5233459472656,363.7533264160156,-0.00755755277768457,0
2022-03-30,AAPL,1.0,174.3392791748047,168.51390075683594,-0.03341403294508187,0
2022-03-30,AMZN,-1.0,166.30099487304688,158.75599670410156,-0.04536953116068317,0
2022-03-30,TSLA,1.0,364.663330078125,348.586669921875,-0.04408630874073836,0
2022-03-31,META,1.0,220.81752014160156,221.40341186523438,0.0026532845910827332,0
2022-04-01,MSFT,1.0,300.0085144042969,287.9372253417969,-0.040236488242572054,0
2022-04-04,AAPL,1.0,174.99635314941406,162.55123901367188,-0.07111641992399918,0
2022-04-04,TSLA,1.0,381.8166809082031,325.30999755859375,-0.14799427624586886,0
2022-04-05,AAPL,1.0,171.6815643310547,164.42442321777344,-0.0422709400485614,0
2022-04-05,AMZN,1.0,164.05499267578125,150.78750610351562,-0.08087219020810849,0
2022-04-05,GOOGL,1.0,139.5366973876953,126.75675964355469,-0.09158836337248434,0
2022-04-05,META,1.0,230.2317657470703,212.65452575683594,-0.07634585059624008,0
2022-04-05,MSFT,1.0,301.4241638183594,273.48077392578125,-0.09270454478034826,0
2022-04-06,AAPL,1.0,168.51390075683594,167.11151123046875,-0.008322099957740716,0
2022-04-07,AAPL,1.0,168.8179168701172,162.10009765625,-0.03979328342877048,0
2022-04-08,NVDA,1.0,23.078235626220703,21.744592666625977,-0.05778790810504972,0
2022-04-08,TSLA,1.0,341.8299865722656,334.7633361816406,-0.020672997303386235,0
2022-04-12,MSFT,1.0,273.48077392578125,277.6498718261719,0.015244574017192368,0
2022-04-12,NVDA,1.0,21.466079711914062,21.444122314453125,-0.0010228880986010104,0
2022-04-14,AAPL,1.0,162.10009765625,158.66766357421875,-0.02117478108686943,0
2022-04-14,GOOGL,1.0,125.77964782714844,118.73834228515625,-0.055981278876441436,0
2022-04-14,META,1.0,208.7220001220703,182.83285522460938,-0.12403649295388011,0
2022-04-14,TSLA,1.0,328.3333435058594,335.01666259765625,0.020355285943346797,0
2022-04-18,TSLA,1.0,334.7633361816406,332.67333984375,-0.0062432056082647154,0
2022-04-19,AMZN,1.0,158.11549377441406,139.39100646972656,-0.11842284938503263,0
2022-04-19,GOOGL,1.0,129.03407287597656,117.76023864746094,-0.0873709864165233,0
2022-04-19,MSFT,1.0,276.6221923828125,262.0008850097656,-0.05285659565886424,0
2022-04-20,AAPL,1.0,164.00267028808594,153.54840087890625,-0.06374450727427663,0
2022-04-20,AMZN,1.0,153.9980010986328,138.16700744628906,-0.10279999441164368,0
2022-04-20,GOOGL,1.0,127.0798110961914,113.4374008178711,-0.10735308905986544,0
2022-04-20,META,1.0,199.02969360351562,173.7363739013672,-0.12708314646022076,0
2022-04-20,NVDA,1.0,21.444122314453125,18.38252830505371,-0.1427707772090038,0
2022-04-20,TSLA,1.0,325.73333740234375,293.836669921875,-0.09792263737828649,0
2022-04-21,AAPL,1.0,163.20828247070312,160.48196411132812,-0.016704534341658736,0
2022-04-21,AMZN,1.0,148.29600524902344,144.59649658203125,-0.024946785726155288,0
2022-04-21,GOOGL,1.0,123.87850189208984,117.63369750976562,-0.05041071926882073,0
2022-04-21,META,1.0,186.76541137695312,204.30288696289062,0.09390108937538327,0
2022-04-21,TSLA,1.0,336.260009765625,292.5033264160156,-0.13012752655335974,0
2022-04-22,AAPL,1.0,158.66766357421875,154.60755920410156,-0.02558873231418085,0
2022-04-22,AMZN,1.0,144.35000610351562,124.28150177001953,-0.13902669542739512,0
2022-04-22,MSFT,1.0,265.6949768066406,269.078857421875,0.012735960069342946,0
2022-04-22,TSLA,1.0,335.01666259765625,290.2533264160156,-0.1336152531475722,0
2022-04-25,AAPL,1.0,159.73663330078125,154.9115753173828,-0.030206333285571,0
2022-04-25,MSFT,1.0,272.1815490722656,275.8174133300781,0.013358231923528214,0
2022-04-25,NVDA,1.0,19.866905212402344,19.49855613708496,-0.01854083821205494,0
2022-04-26,GOOGL,1.0,117.76023864746094,116.4541015625,-0.011091494887940256,0
2022-04-26,META,1.0,179.6947784423828,210.5592041015625,0.17176028110953726,0
2022-04-27,GOOGL,1.0,113.4374008178711,121.34415435791016,0.06970146955970646,0
2022-04-27,MSFT,1.0,274.60552978515625,281.1598815917969,0.023868244065473002,0
2022-04-28,AMZN,1.0,144.59649658203125,116.40699768066406,-0.19495284856625114,0
2022-04-28,META,1.0,204.30288696289062,206.83517456054688,0.012394771485124497,0
2022-04-29,AAPL,1.0,154.60755920410156,154.47132873535156,-0.0008811371801695577,0
2022-04-29,AMZN,1.0,124.28150177001953,114.77249908447266,-0.07651181028648252,0
2022-04-29,INTC,1.0,40.73622512817383,41.726993560791016,0.02432155727487759,0
2022-05-02,AAPL,1.0,154.9115753173828,149.3445587158203,-0.03593673739458654,0
2022-05-02,AMZN,1.0,124.5,108.78900146484375,-0.12619275931852408,0
2022-05-03,NVDA,1.0,19.567434310913086,17.563976287841797,-0.10238736419081407,0
2022-05-09,TSLA,1.0,262.3699951171875,241.4566650390625,-0.07970930543633263,0
2022-05-16,META,1.0,198.65234375,194.86878967285156,-0.019046108421000886,0
2022-05-17,NVDA,1.0,18.14495086669922,16.12551498413086,-0.11129464595434965,0
2022-05-18,META,1.0,190.90646362304688,182.55479431152344,-0.04374744130200941,0
2022-05-18,TSLA,-1.0,236.60333251953125,219.60000610351562,-0.07186427272579529,0
2022-05-19,MSFT,1.0,246.01206970214844,258.41278076171875,0.050406921394483176,0
2022-05-20,AAPL,1.0,135.13296508789062,146.96774291992188,0.08757876232741506,0
2022-05-20,AMZN,1.0,107.59100341796875,115.14649963378906,0.07022423786186635,0
2022-05-20,NVDA,1.0,16.66456413269043,18.777830123901367,0.1268119570595549,0
2022-05-23,AAPL,1.0,140.5543670654297,146.18203735351562,0.040039099499955,0
2022-05-23,MSFT,1.0,253.31063842773438,264.21466064453125,0.043046049247977496,0
2022-05-23,NVDA,1.0,16.86820411682129,18.63907814025879,0.10498296150397844,0
2022-05-24,AAPL,1.0,137.8534698486328,146.0543975830078,0.05949017999604842,0
2022-05-24,GOOGL,1.0,105.17532348632812,113.03791809082031,0.07475702801631275,0
2022-05-24,META,1.0,180.02252197265625,187.33145141601562,0.0406000836077029,0
2022-05-24,TSLA,1.0,209.3866729736328,246.7899932861328,0.1786327648331756,0
2022-05-25,AAPL,1.0,138.01063537597656,148.50973510742188,0.07607456992602822,0
2022-05-25,NVDA,1.0,16.94507598876953,19.557449340820312,0.15416710752918134,0
2022-05-26,AAPL,1.0,141.21240234375,142.78382873535156,0.01112810465313292,0
2022-05-26,NVDA,1.0,17.819522857666016,18.686988830566406,0.04868065098203255,0
2022-05-26,TSLA,1.0,235.91000366210938,234.51666259765625,-0.0059062398491960015,0
2022-05-31,AMZN,1.0,120.20950317382812,123.0,0.02321361250563274,0
2022-05-31,NVDA,1.0,18.63907814025879,18.89263153076172,0.013603322470936822,0
2022-05-31,TSLA,1.0,252.75332641601562,238.8866729736328,-0.05486239741731113,0
2022-06-01,AMZN,1.0,121.68399810791016,121.18000030517578,-0.004141857685243268,0
2022-06-01,GOOGL,1.0,113.03791809082031,116.31515502929688,0.02899236817015213,0
2022-06-01,META,1.0,187.33145141601562,195.2759246826172,0.04240864631406129,0
2022-06-01,TSLA,1.0,246.7899932861328,241.86666870117188,-0.019949449811171013,0
2022-06-02,AAPL,1.0,148.50973510742188,140.09275817871094,-0.056676263832957936,0
2022-06-02,GOOGL,1.0,116.74044799804688,113.9743423461914,-0.02369449234854527,0
2022-06-02,META,1.0,197.4805450439453,182.72361755371094,-0.07472598116918565,0
2022-06-02,MSFT,1.0,266.8482971191406,257.333984375,-0.03565438808062822,0
2022-06-03,AAPL,1.0,142.78382873535156,134.68116760253906,-0.05674775081028751,0
2022-06-03,AMZN,1.0,122.3499984741211,109.6500015258789,-0.10380054848082758,0
2022-06-03,TSLA,1.0,234.51666259765625,232.22999572753906,-0.009750551814905625,0
2022-06-06,AMZN,1.0,124.79000091552734,103.66999816894531,-0.16924435124316212,0
2022-06-06,MSFT,1.0,261.1824951171875,235.43838500976562,-0.09856751730574821,0
2022-06-07,AAPL,1.0,146.0543975830078,130.38919067382812,-0.10725597563932715,0
2022-06-07,AMZN,1.0,123.0,102.30999755859375,-0.16821140196265244,0
2022-06-08,INTC,-1.0,38.83530807495117,36.4051628112793,-0.06257566591159147,0
2022-06-08,MSFT,1.0,262.7957458496094,244.67088317871094,-0.06896939146522861,0
2022-06-09,AAPL,1.0,140.09275817871094,127.7374038696289,-0.0881940970376269,0
2022-06-09,GOOGL,1.0,113.9743423461914,105.23835754394531,-0.07664869673659509,0
2022-06-09,MSFT,1.0,257.333984375,238.07212829589844,-0.07485158295700353,0
2022-06-09,TSLA,1.0,239.7066650390625,213.10000610351562,-0.11099674233593407,0
2022-06-10,AMZN,1.0,109.6500015258789,106.22000122070312,-0.03128135209707456,0
2022-06-10,META,1.0,174.3520965576172,162.60415649414062,-0.06738054944807781,0
2022-06-10,MSFT,1.0,245.8662872314453,240.6765899658203,-0.021107803449033652,0
2022-06-13,AMZN,1.0,103.66999816894531,108.68000030517578,0.0483264418319555,0
2022-06-13,MSFT,1.0,235.43838500976562,246.59518432617188,0.047387342195468606,0
2022-06-14,AAPL,1.0,130.38919067382812,132.9329833984375,0.01950923010921003,0
2022-06-14,AMZN,1.0,102.30999755859375,108.94999694824219,0.0649007872944739,0
2022-06-14,TSLA,1.0,220.88999938964844,236.086669921875,0.06879745834676626,0
2022-06-15,AAPL,1.0,133.01150512695312,135.80079650878906,0.020970301622958796,0
2022-06-15,NVDA,1.0,16.501346588134766,16.199813842773438,-0.018273220536931464,0
2022-06-16,GOOGL,1.0,105.23835754394531,117.09030151367188,0.11262000136003113,0
2022-06-16,META,1.0,159.75404357910156,168.97962951660156,0.05774868498356343,0
2022-06-16,TSLA,1.0,213.10000610351562,245.7066650390625,0.1530110652352954,0
2022-06-17,GOOGL,1.0,106.34002685546875,114.96485900878906,0.08110616865879382,0
2022-06-17,META,1.0,162.60415649414062,168.3142852783203,0.03511674552049627,0
2022-06-17,MSFT,1.0,240.6765899658203,257.43121337890625,0.06961467841747859,0
2022-06-21,AAPL,1.0,133.44363403320312,134.98562622070312,0.01155538215570722,0
2022-06-22,AAPL,1.0,132.9329833984375,136.74365234375,0.02866609059612282,0
2022-06-22,AMZN,1.0,108.94999694824219,108.91999816894531,-0.0002753444711992624,0
2022-06-22,META,1.0,154.76890563964844,162.8027801513672,0.051908840981431906,0
2022-06-22,TSLA,1.0,236.086669921875,228.49000549316406,-0.03217743903637084,0
2022-06-24,AMZN,1.0,116.45999908447266,109.55999755859375,-0.05924782397494341,0
2022-06-24,INTC,1.0,36.36748123168945,34.22932815551758,-0.0587929931839425,0
2022-06-24,TSLA,1.0,245.7066650390625,227.26333618164062,-0.07506238731655794,0
2022-06-27,AMZN,1.0,113.22000122070312,113.5,0.0024730504882354227,0
2022-06-27,TSLA,1.0,244.9199981689453,233.06666564941406,-0.0483967524422193,0
2022-06-28,AAPL,1.0,134.98562622070312,140.36773681640625,0.039871731134567684,0
2022-06-28,AMZN,1.0,107.4000015258789,114.33000183105469,0.0645251415895552,0
2022-06-28,TSLA,1.0,232.663330078125,231.73333740234375,-0.003997160512870558,0
2022-06-29,AAPL,1.0,136.74365234375,143.7364959716797,0.051138341766321135,0
2022-06-29,AMZN,1.0,108.91999816894531,116.33000183105469,0.06803161757876411,0
2022-06-29,GOOGL,1.0,110.86384582519531,117.89224243164062,0.06339665157861603,0
2022-06-29,INTC,-1.0,35.1241455078125,35.924781799316406,0.022794470297528645,0
2022-06-29,META,1.0,162.8027801513672,170.9955596923828,0.05032333927834846,0
2022-06-29,NVDA,1.0,15.517874717712402,15.83338451385498,0.020332023674765793,0
2022-06-30,AAPL,1.0,134.2785186767578,144.4141845703125,0.07548240771075071,0
2022-06-30,GOOGL,1.0,108.14586639404297,118.45845794677734,0.0953581666742505,0
2022-06-30,META,1.0,160.1314239501953,169.69464111328125,0.059721052415423005,0
2022-06-30,TSLA,1.0,224.47332763671875,250.76333618164062,0.1171186297352391,0
2022-07-01,AAPL,1.0,136.4490203857422,142.28292846679688,0.04275522143407256,0
2022-07-05,AAPL,1.0,139.03204345703125,143.2552490234375,0.030375771379001985,0
2022-07-05,GOOGL,1.0,112.41362762451172,113.16545867919922,0.006688077509595142,0
2022-07-05,META,1.0,167.0232696533203,162.13742065429688,-0.029252504810645168,0
2022-07-05,TSLA,-1.0,233.06666564941406,233.07000732421875,1.433784962502595e-05,0
2022-07-07,GOOGL,1.0,117.89224243164062,109.53985595703125,-0.07084763426611784,0
2022-07-07,META,1.0,170.9955596923828,156.95361328125,-0.0821187780337335,0
2022-07-08,MSFT,1.0,260.1231689453125,249.49127197265625,-0.04087254901500707,0
2022-07-08,NVDA,1.0,15.813414573669434,15.737531661987305,-0.004798641768899164,0
2022-07-11,AAPL,1.0,142.28292846679688,144.4436798095703,0.015186300746386943,0
2022-07-11,AMZN,1.0,111.75,113.76000213623047,0.017986596297364373,0
2022-07-11,INTC,-1.0,35.03937530517578,36.461669921875,0.04059132345573315,0
2022-07-11,META,-1.0,161.7501220703125,166.06993103027344,0.026706681297483808,0
2022-07-11,NVDA,1.0,15.128479957580566,16.076005935668945,0.06263193531307773,0
2022-07-12,AAPL,1.0,143.2552490234375,148.30349731445312,0.0352395345052222,0
2022-07-12,AMZN,1.0,109.22000122070312,118.20999908447266,0.08231091158480447,0
2022-07-12,MSFT,1.0,246.52716064453125,252.22210693359375,0.02310068502867346,0
2022-07-12,NVDA,1.0,15.058589935302734,16.965625762939453,0.12664106239893969,0
2022-07-13,AAPL,1.0,142.89187622070312,150.3070831298828,0.05189383123311053,0
2022-07-13,AMZN,1.0,110.4000015258789,122.7699966430664,0.1120470556722578,0
2022-07-13,META,1.0,162.3558807373047,181.81991577148438,0.11988500167525755,0
2022-07-13,NVDA,1.0,15.140460014343262,17.779356002807617,0.17429430717193578,0
2022-07-13,TSLA,1.0,237.0399932861328,247.5,0.0441276029789658,0
2022-07-14,AMZN,1.0,110.62999725341797,124.62999725341797,0.1265479557766821,0
2022-07-14,GOOGL,1.0,109.53985595703125,113.48255920410156,0.03599332145020257,0
2022-07-14,META,1.0,156.95361328125,181.8993682861328,0.15893711832031385,0
2022-07-14,TSLA,1.0,238.31333923339844,271.7066650390625,0.14012361168318585,0
2022-07-15,AMZN,1.0,113.55000305175781,122.41999816894531,0.07811532257858612,0
2022-07-15,MSFT,1.0,249.49127197265625,253.0287628173828,0.014178816023328721,0
2022-07-18,GOOGL,1.0,108.21237182617188,106.70376586914062,-0.013941159698953976,0
2022-07-18,TSLA,1.0,240.54666137695312,268.4333190917969,0.11593034613414752,0
2022-07-19,AAPL,1.0,148.30349731445312,148.89276123046875,0.003973364935327101,0
2022-07-19,GOOGL,1.0,112.95653533935547,104.2324447631836,-0.07723404891945453,0
2022-07-19,META,1.0,174.56063842773438,158.04598999023438,-0.09460694338796675,0
2022-07-19,MSFT,1.0,252.22210693359375,244.8069610595703,-0.029399270207411805,0
2022-07-19,TSLA,1.0,245.52999877929688,258.8599853515625,0.05429066361967339,0
2022-07-20,AAPL,1.0,150.3070831298828,153.99005126953125,0.024502957964169424,0
2022-07-20,AMZN,1.0,122.7699966430664,120.97000122070312,-0.014661525385526173,0
2022-07-21,AMZN,1.0,124.62999725341797,122.27999877929688,-0.01885580137936371,0
2022-07-21,META,1.0,181.8993682861328,159.60513305664062,-0.12256356599558241,0
2022-07-21,TSLA,1.0,271.7066650390625,280.8999938964844,0.033835492611490325,0
2022-07-22,GOOGL,1.0,107.09085845947266,115.44770812988281,0.07803513568408561,0
2022-07-25,AMZN,1.0,121.13999938964844,135.38999938964844,0.11763249192502208,0
2022-07-25,MSFT,1.0,251.54183959960938,270.1817932128906,0.07410279595216174,0
2022-07-25,NVDA,1.0,16.997573852539062,18.412372589111328,0.08323533398626333,0
2022-07-25,TSLA,1.0,268.4333190917969,297.27667236328125,0.10745071948993312,0
2022-07-26,AAPL,1.0,148.89276123046875,157.15260314941406,0.055475107390614065,0
2022-07-26,AMZN,1.0,114.80999755859375,134.16000366210938,0.1685393825885265,0
2022-07-26,GOOGL,1.0,104.2324447631836,114.26663208007812,0.09626740828819887,0
2022-07-26,MSFT,1.0,244.8069610595703,267.0816345214844,0.0909887258332243,0
2022-07-27,GOOGL,1.0,112.212158203125,117.19451141357422,0.044401188696774084,0
2022-07-27,MSFT,1.0,261.1727600097656,274.5162048339844,0.05109049207015241,0
2022-07-28,META,1.0,159.60513305664062,169.3867950439453,0.06128663784161236,0
2022-07-29,AAPL,1.0,159.60794067382812,162.622802734375,0.018889173357032354,0
2022-07-29,AMZN,1.0,134.9499969482422,140.8000030517578,0.04334943487074918,0
2022-07-29,INTC,-1.0,34.201072692871094,33.6710205078125,-0.015498115799422816,0
2022-07-29,META,-1.0,157.99632263183594,165.95077514648438,0.05034580794126427,0
2022-07-29,MSFT,1.0,272.83489990234375,274.94378662109375,0.007729534306295995,0
2022-08-01,TSLA,-1.0,297.27667236328125,290.42333984375,-0.023053717821344105,0
2022-08-02,AAPL,1.0,157.15260314941406,162.19985961914062,0.03211691291507175,0
2022-08-02,INTC,-1.0,33.918487548828125,32.843292236328125,-0.03169938845156873,0
2022-08-03,AAPL,1.0,163.16329956054688,166.44863891601562,0.02013528388012049,0
2022-08-03,GOOGL,1.0,117.19451141357422,118.80236053466797,0.013719491652810617,0
